image_id;tma_number;roll;frame;view_direction;altitude;azimuth;date_year;date_month;date_day;cam_id;location
CA181331L0084;1813;31L;84;L;20000;1.118;1966;0;0;32;peninsula
CA182133R0032;1821;33R;32;R;16000;2.849;1966;11;18;32;peninsula
CA182433R0055;1824;33R;55;R;20500;1.798;1966;11;25;32;peninsula
CA183233R0053;1832;33R;53;R;20360;2.841;1966;12;18;32;peninsula
CA180131L0120;1801;31L;120;L;;1.139;1966;0;0;32;peninsula
CA214232V0130;2142;32V;130;V;;2.967;1968;12;23;32;peninsula
CA180132V0127;1801;32V;127;V;;1.139;1966;0;0;32;peninsula
CA182431L0107;1824;31L;107;L;20500;1.798;1966;11;25;32;peninsula
CA207433R0192;2074;33R;192;R;;1.033;1967;12;0;32;peninsula
CA216032V0033;2160;32V;33;V;;1.096;1969;1;8;32;peninsula
CA180031L0039;1800;31L;39;L;;2.925;1966;0;0;32;peninsula
CA183133R0032;1831;33R;32;R;20360;1.038;1966;12;18;32;peninsula
CA181333R0203;1813;33R;203;R;20000;1.118;1966;0;0;32;peninsula
CA182532V0087;1825;32V;87;V;20380;2.925;1966;12;18;32;peninsula
CA212332V0023;2123;32V;23;V;;2.855;1968;11;18;32;peninsula
CA182531L0111;1825;31L;111;L;20380;2.925;1966;12;18;32;peninsula
CA182231L0072;1822;31L;72;L;20500;1.810;1966;11;23;32;peninsula
CA183331L0123;1833;31L;123;L;20380;1.110;1966;12;18;32;peninsula
CA216131L0081;2161;31L;81;L;;2.909;1969;1;8;32;peninsula
CA212133R0014;2121;33R;14;R;;2.908;1968;11;23;32;peninsula
CA184531L0241;1845;31L;241;L;19200;2.909;1966;12;27;32;peninsula
CA214233R0148;2142;33R;148;R;;2.967;1968;12;23;32;peninsula
CA183333R0117;1833;33R;117;R;20380;1.110;1966;12;18;32;peninsula
CA183333R0063;1833;33R;63;R;20380;1.110;1966;12;18;32;peninsula
CA182132V0038;1821;32V;38;V;16000;2.849;1966;11;18;32;peninsula
CA182331L0056;1823;31L;56;L;20000;0.3139;1966;11;25;32;peninsula
CA207433R0163;2074;33R;163;R;;1.033;1967;12;0;32;peninsula
CA184532V0208;1845;32V;208;V;19200;2.909;1966;12;27;32;peninsula
CA207532V0327;2075;32V;327;V;;2.799;1967;12;0;32;peninsula
CA180733R0033;1807;33R;33;R;20000;2.870;1966;0;0;32;peninsula
CA184732V0009;1847;32V;9;V;19200;2.916;1966;12;27;32;peninsula
CA183433R0015;1834;33R;15;R;20500;3.586;1966;11;28;32;peninsula
CA184832V0152;1848;32V;152;V;19200;1.116;1966;12;27;32;peninsula
CA199331L0185;1993;31L;185;L;25000;2.932;1967;1;5;32;peninsula
CA181333R0152;1813;33R;152;R;20000;1.118;1966;0;0;32;peninsula
CA182233R0068;1822;33R;68;R;20500;1.810;1966;11;23;32;peninsula
CA182133R0079;1821;33R;79;R;16000;2.849;1966;11;18;32;peninsula
CA181633R0172;1816;33R;172;R;16000;1.120;1966;0;0;32;peninsula
CA207431L0155;2074;31L;155;L;;1.033;1967;12;0;32;peninsula
CA183131L0040;1831;31L;40;L;20360;1.038;1966;12;18;32;peninsula
CA182732V0044;1827;32V;44;V;20380;2.934;1966;12;18;32;peninsula
CA183531L0038;1835;31L;38;L;20500;3.598;1966;11;28;32;peninsula
CA181032V0159;1810;32V;159;V;18000;1.071;1966;0;0;32;peninsula
CA181132V0199;1811;32V;199;V;18000;2.842;1966;0;0;32;peninsula
CA181232V0024;1812;32V;24;V;20340;2.867;1966;12;18;32;peninsula
CA181331L0179;1813;31L;179;L;20000;1.118;1966;0;0;32;peninsula
CA183232V0013;1832;32V;13;V;20360;2.841;1966;12;18;32;peninsula
CA182132V0142;1821;32V;142;V;16000;2.849;1966;11;18;32;peninsula
CA182133R0126;1821;33R;126;R;16000;2.849;1966;11;18;32;peninsula
CA181632V0052;1816;32V;52;V;16000;1.120;1966;0;0;32;peninsula
CA184631L0370;1846;31L;370;L;19200;1.111;1966;12;27;32;peninsula
CA183032V0046;1830;32V;46;V;23300;1.029;1966;0;0;32;peninsula
CA196633R0032;1966;33R;32;R;26000;2.899;1967;1;7;32;peninsula
CA214232V0161;2142;32V;161;V;;2.967;1968;12;23;32;peninsula
CA212132V0072;2121;32V;72;V;;2.908;1968;11;23;32;peninsula
CA182632V0092;1826;32V;92;V;20380;1.133;1966;12;18;32;peninsula
CA183332V0096;1833;32V;96;V;20380;1.110;1966;12;18;32;peninsula
CA196633R0042;1966;33R;42;R;26000;2.899;1967;1;7;32;peninsula
CA183133R0028;1831;33R;28;R;20360;1.038;1966;12;18;32;peninsula
CA181633R0165;1816;33R;165;R;16000;1.120;1966;0;0;32;peninsula
CA182131L0022;1821;31L;22;L;16000;2.849;1966;11;18;32;peninsula
CA180933R0100;1809;33R;100;R;20000;2.926;1966;0;0;32;peninsula
CA181831L0032;1818;31L;32;L;20700;1.109;1966;0;0;32;peninsula
CA184433R0118;1844;33R;118;R;19200;1.122;1966;12;27;32;peninsula
CA216533R0240;2165;33R;240;R;;2.883;1969;1;12;32;peninsula
CA196232V0010;1962;32V;10;V;26000;251.517;1967;1;7;32;peninsula
CA207333R0099;2073;33R;99;R;;2.870;1967;12;0;32;peninsula
CA216731L0352;2167;31L;352;L;;1.103;1969;1;12;32;peninsula
CA212132V0079;2121;32V;79;V;;2.908;1968;11;23;32;peninsula
CA207432V0180;2074;32V;180;V;;1.033;1967;12;0;32;peninsula
CA199333R0198;1993;33R;198;R;25000;2.932;1967;1;5;32;peninsula
CA184932V0232;1849;32V;232;V;19200;2.837;1966;12;27;32;peninsula
CA213531L0311;2135;31L;311;L;;1.590;1968;12;20;32;peninsula
CA180133R0144;1801;33R;144;R;;1.139;1966;0;0;32;peninsula
CA196932V0178;1969;32V;178;V;26000;1.111;1967;1;7;32;peninsula
CA184331L0008;1843;31L;8;L;19200;1.108;1966;12;27;32;peninsula
CA207333R0066;2073;33R;66;R;;2.870;1967;12;0;32;peninsula
CA182533R0075;1825;33R;75;R;20380;2.925;1966;12;18;32;peninsula
CA181832V0033;1818;32V;33;V;20700;1.109;1966;0;0;32;peninsula
CA212131L0018;2121;31L;18;L;;2.908;1968;11;23;32;peninsula
CA183131L0050;1831;31L;50;L;20360;1.038;1966;12;18;32;peninsula
CA216431L0231;2164;31L;231;L;;1.121;1969;1;12;32;peninsula
CA184531L0218;1845;31L;218;L;19200;2.909;1966;12;27;32;peninsula
CA212132V0064;2121;32V;64;V;;2.908;1968;11;23;32;peninsula
CA183533R0045;1835;33R;45;R;20500;3.598;1966;11;28;32;peninsula
CA212433R0077;2124;33R;77;R;;984.467;1968;11;23;32;peninsula
CA184831L0148;1848;31L;148;L;19200;1.116;1966;12;27;32;peninsula
CA182632V0101;1826;32V;101;V;20380;1.133;1966;12;18;32;peninsula
CA212133R0015;2121;33R;15;R;;2.908;1968;11;23;32;peninsula
CA183032V0033;1830;32V;33;V;23300;1.029;1966;0;0;32;peninsula
CA196233R0017;1962;33R;17;R;26000;251.517;1967;1;7;32;peninsula
CA216732V0339;2167;32V;339;V;;1.103;1969;1;12;32;peninsula
CA183333R0102;1833;33R;102;R;20380;1.110;1966;12;18;32;peninsula
CA216131L0055;2161;31L;55;L;;2.909;1969;1;8;32;peninsula
CA182731L0012;1827;31L;12;L;20380;2.934;1966;12;18;32;peninsula
CA183332V0107;1833;32V;107;V;20380;1.110;1966;12;18;32;peninsula
CA184732V0027;1847;32V;27;V;19200;2.916;1966;12;27;32;peninsula
CA180131L0152;1801;31L;152;L;;1.139;1966;0;0;32;peninsula
CA196831L0138;1968;31L;138;L;26000;2.913;1967;1;7;32;peninsula
CA182431L0009;1824;31L;9;L;20500;1.798;1966;11;25;32;peninsula
CA181632V0128;1816;32V;128;V;16000;1.120;1966;0;0;32;peninsula
CA196932V0153;1969;32V;153;V;26000;1.111;1967;1;7;32;peninsula
CA183533R0073;1835;33R;73;R;20500;3.598;1966;11;28;32;peninsula
CA181432V0037;1814;32V;37;V;23300;2.890;1966;0;0;32;peninsula
CA181332V0096;1813;32V;96;V;20000;1.118;1966;0;0;32;peninsula
CA181632V0001;1816;32V;1;V;16000;1.120;1966;0;0;32;peninsula
CA182131L0015;1821;31L;15;L;16000;2.849;1966;11;18;32;peninsula
CA213531L0296;2135;31L;296;L;;1.590;1968;12;20;32;peninsula
CA181632V0089;1816;32V;89;V;16000;1.120;1966;0;0;32;peninsula
CA216532V0261;2165;32V;261;V;;2.883;1969;1;12;32;peninsula
CA184432V0164;1844;32V;164;V;19200;1.122;1966;12;27;32;peninsula
CA181832V0063;1818;32V;63;V;20700;1.109;1966;0;0;32;peninsula
CA184331L0050;1843;31L;50;L;19200;1.108;1966;12;27;32;peninsula
CA214132V0096;2141;32V;96;V;;1.162;1968;12;23;32;peninsula
CA184431L0096;1844;31L;96;L;19200;1.122;1966;12;27;32;peninsula
CA180133R0110;1801;33R;110;R;;1.139;1966;0;0;32;peninsula
CA207431L0202;2074;31L;202;L;;1.033;1967;12;0;32;peninsula
CA183531L0017;1835;31L;17;L;20500;3.598;1966;11;28;32;peninsula
CA216431L0221;2164;31L;221;L;;1.121;1969;1;12;32;peninsula
CA182431L0031;1824;31L;31;L;20500;1.798;1966;11;25;32;peninsula
CA183432V0025;1834;32V;25;V;20500;3.586;1966;11;28;32;peninsula
CA182131L0027;1821;31L;27;L;16000;2.849;1966;11;18;32;peninsula
CA184432V0139;1844;32V;139;V;19200;1.122;1966;12;27;32;peninsula
CA181531L0014;1815;31L;14;L;23300;1.121;1966;0;0;32;peninsula
CA216431L0208;2164;31L;208;L;;1.121;1969;1;12;32;peninsula
CA182131L0179;1821;31L;179;L;16000;2.849;1966;11;18;32;peninsula
CA183532V0005;1835;32V;5;V;20500;3.598;1966;11;28;32;peninsula
CA207331L0135;2073;31L;135;L;;2.870;1967;12;0;32;peninsula
CA180032V0026;1800;32V;26;V;;2.925;1966;0;0;32;peninsula
CA207532V0343;2075;32V;343;V;;2.799;1967;12;0;32;peninsula
CA182132V0147;1821;32V;147;V;16000;2.849;1966;11;18;32;peninsula
CA180731L0026;1807;31L;26;L;20000;2.870;1966;0;0;32;peninsula
CA180031L0053;1800;31L;53;L;;2.925;1966;0;0;32;peninsula
CA184333R0053;1843;33R;53;R;19200;1.108;1966;12;27;32;peninsula
CA182732V0041;1827;32V;41;V;20380;2.934;1966;12;18;32;peninsula
CA181632V0078;1816;32V;78;V;16000;1.120;1966;0;0;32;peninsula
CA182333R0089;1823;33R;89;R;20000;0.3139;1966;11;25;32;peninsula
CA182133R0119;1821;33R;119;R;16000;2.849;1966;11;18;32;peninsula
CA216631L0327;2166;31L;327;L;;1.117;1969;1;12;32;peninsula
CA214132V0101;2141;32V;101;V;;1.162;1968;12;23;32;peninsula
CA199332V0194;1993;32V;194;V;25000;2.932;1967;1;5;32;peninsula
CA207333R0116;2073;33R;116;R;;2.870;1967;12;0;32;peninsula
CA184733R0087;1847;33R;87;R;19200;2.916;1966;12;27;32;peninsula
CA183331L0092;1833;31L;92;L;20380;1.110;1966;12;18;32;peninsula
CA180032V0006;1800;32V;6;V;;2.925;1966;0;0;32;peninsula
CA196231L0055;1962;31L;55;L;26000;251.517;1967;1;7;32;peninsula
CA180732V0017;1807;32V;17;V;20000;2.870;1966;0;0;32;peninsula
CA183533R0092;1835;33R;92;R;20500;3.598;1966;11;28;32;peninsula
CA182331L0041;1823;31L;41;L;20000;0.3139;1966;11;25;32;peninsula
CA216631L0308;2166;31L;308;L;;1.117;1969;1;12;32;peninsula
CA184331L0029;1843;31L;29;L;19200;1.108;1966;12;27;32;peninsula
CA182232V0067;1822;32V;67;V;20500;1.810;1966;11;23;32;peninsula
CA180133R0154;1801;33R;154;R;;1.139;1966;0;0;32;peninsula
CA181233R0032;1812;33R;32;R;20340;2.867;1966;12;18;32;peninsula
CA183332V0135;1833;32V;135;V;20380;1.110;1966;12;18;32;peninsula
CA180733R0027;1807;33R;27;R;20000;2.870;1966;0;0;32;peninsula
CA214132V0082;2141;32V;82;V;;1.162;1968;12;23;32;peninsula
CA180533R0015;1805;33R;15;R;;1.048;1966;0;0;32;peninsula
CA184632V0354;1846;32V;354;V;19200;1.111;1966;12;27;32;peninsula
CA184733R0009;1847;33R;9;R;19200;2.916;1966;12;27;32;peninsula
CA181632V0090;1816;32V;90;V;16000;1.120;1966;0;0;32;peninsula
CA182132V0140;1821;32V;140;V;16000;2.849;1966;11;18;32;peninsula
CA183232V0032;1832;32V;32;V;20360;2.841;1966;12;18;32;peninsula
CA180532V0003;1805;32V;3;V;;1.048;1966;0;0;32;peninsula
CA181832V0037;1818;32V;37;V;20700;1.109;1966;0;0;32;peninsula
CA207531L0285;2075;31L;285;L;;2.799;1967;12;0;32;peninsula
CA184832V0098;1848;32V;98;V;19200;1.116;1966;12;27;32;peninsula
CA216132V0080;2161;32V;80;V;;2.909;1969;1;8;32;peninsula
CA182132V0055;1821;32V;55;V;16000;2.849;1966;11;18;32;peninsula
CA182532V0017;1825;32V;17;V;20380;2.925;1966;12;18;32;peninsula
CA181531L0032;1815;31L;32;L;23300;1.121;1966;0;0;32;peninsula
CA212432V0105;2124;32V;105;V;;984.467;1968;11;23;32;peninsula
CA181331L0147;1813;31L;147;L;20000;1.118;1966;0;0;32;peninsula
CA183531L0007;1835;31L;7;L;20500;3.598;1966;11;28;32;peninsula
CA181633R0118;1816;33R;118;R;16000;1.120;1966;0;0;32;peninsula
CA181233R0069;1812;33R;69;R;20340;2.867;1966;12;18;32;peninsula
CA180931L0087;1809;31L;87;L;20000;2.926;1966;0;0;32;peninsula
CA184833R0121;1848;33R;121;R;19200;1.116;1966;12;27;32;peninsula
CA183232V0037;1832;32V;37;V;20360;2.841;1966;12;18;32;peninsula
CA180133R0122;1801;33R;122;R;;1.139;1966;0;0;32;peninsula
CA181231L0026;1812;31L;26;L;20340;2.867;1966;12;18;32;peninsula
CA181333R0088;1813;33R;88;R;20000;1.118;1966;0;0;32;peninsula
CA183331L0141;1833;31L;141;L;20380;1.110;1966;12;18;32;peninsula
CA174232V0062;1742;32V;62;V;25000;1.125;1966;1;29;32;peninsula
CA196632V0043;1966;32V;43;V;26000;2.899;1967;1;7;32;peninsula
CA207333R0101;2073;33R;101;R;;2.870;1967;12;0;32;peninsula
CA181532V0063;1815;32V;63;V;23300;1.121;1966;0;0;32;peninsula
CA184333R0005;1843;33R;5;R;19200;1.108;1966;12;27;32;peninsula
CA181631L0161;1816;31L;161;L;16000;1.120;1966;0;0;32;peninsula
CA181633R0064;1816;33R;64;R;16000;1.120;1966;0;0;32;peninsula
CA164431L0026;1644;31L;26;L;25000;2.058;1965;2;18;32;peninsula
CA207432V0198;2074;32V;198;V;;1.033;1967;12;0;32;peninsula
CA181433R0019;1814;33R;19;R;23300;2.890;1966;0;0;32;peninsula
CA184532V0275;1845;32V;275;V;19200;2.909;1966;12;27;32;peninsula
CA182631L0085;1826;31L;85;L;20380;1.133;1966;12;18;32;peninsula
CA182132V0083;1821;32V;83;V;16000;2.849;1966;11;18;32;peninsula
CA182132V0148;1821;32V;148;V;16000;2.849;1966;11;18;32;peninsula
CA183131L0001;1831;31L;1;L;20360;1.038;1966;12;18;32;peninsula
CA182631L0058;1826;31L;58;L;20380;1.133;1966;12;18;32;peninsula
CA181532V0007;1815;32V;7;V;23300;1.121;1966;0;0;32;peninsula
CA213531L0318;2135;31L;318;L;;1.590;1968;12;20;32;peninsula
CA181632V0053;1816;32V;53;V;16000;1.120;1966;0;0;32;peninsula
CA196233R0008;1962;33R;8;R;26000;251.517;1967;1;7;32;peninsula
CA183533R0062;1835;33R;62;R;20500;3.598;1966;11;28;32;peninsula
CA212333R0031;2123;33R;31;R;;2.855;1968;11;18;32;peninsula
CA181332V0179;1813;32V;179;V;20000;1.118;1966;0;0;32;peninsula
CA183333R0093;1833;33R;93;R;20380;1.110;1966;12;18;32;peninsula
CA174731L0185;1747;31L;185;L;24000;1.144;1966;1;28;32;peninsula
CA182532V0059;1825;32V;59;V;20380;2.925;1966;12;18;32;peninsula
CA184332V0072;1843;32V;72;V;19200;1.108;1966;12;27;32;peninsula
CA216032V0019;2160;32V;19;V;;1.096;1969;1;8;32;peninsula
CA181632V0054;1816;32V;54;V;16000;1.120;1966;0;0;32;peninsula
CA182231L0008;1822;31L;8;L;20500;1.810;1966;11;23;32;peninsula
CA174333R0224;1743;33R;224;R;25000;2.913;1966;1;29;32;peninsula
CA196632V0057;1966;32V;57;V;26000;2.899;1967;1;7;32;peninsula
CA182233R0030;1822;33R;30;R;20500;1.810;1966;11;23;32;peninsula
CA174432V0260;1744;32V;260;V;25000;1.115;1966;1;29;32;peninsula
CA182433R0008;1824;33R;8;R;20500;1.798;1966;11;25;32;peninsula
CA174831L0299;1748;31L;299;L;24000;2.942;1966;1;28;32;peninsula
CA182531L0073;1825;31L;73;L;20380;2.925;1966;12;18;32;peninsula
CA181631L0044;1816;31L;44;L;16000;1.120;1966;0;0;32;peninsula
CA182232V0088;1822;32V;88;V;20500;1.810;1966;11;23;32;peninsula
CA184933R0270;1849;33R;270;R;19200;2.837;1966;12;27;32;peninsula
CA183233R0017;1832;33R;17;R;20360;2.841;1966;12;18;32;peninsula
CA182132V0100;1821;32V;100;V;16000;2.849;1966;11;18;32;peninsula
CA184332V0039;1843;32V;39;V;19200;1.108;1966;12;27;32;peninsula
CA187632V0116;1876;32V;116;V;25000;1.140;1966;11;22;32;peninsula
CA216633R0316;2166;33R;316;R;;1.117;1969;1;12;32;peninsula
CA214233R0170;2142;33R;170;R;;2.967;1968;12;23;32;peninsula
CA182333R0061;1823;33R;61;R;20000;0.3139;1966;11;25;32;peninsula
